           SrcAddr        Dur   sMeanPktSz     SrcBytes       AckDat  SrcLoad  DstLoad   dMeanPktSz  Dport 
fe80::1d85:84de:a*   0.420437    84.000000          168     0.000000 1598.33* 0.000000     0.000000 hostm*
       192.168.0.2   0.420412    64.000000          128     0.000000 1217.85* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.420200    84.000000          168     0.000000 1599.23* 0.000000     0.000000 hostm*
       192.168.0.2   0.420210    64.000000          128     0.000000 1218.43* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417121    84.000000          168     0.000000 1611.04* 0.000000     0.000000 hostm*
       192.168.0.2   0.417092    64.000000          128     0.000000 1227.54* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416834    84.000000          168     0.000000 1612.15* 0.000000     0.000000 hostm*
       192.168.0.2   0.416796    64.000000          128     0.000000 1228.41* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413539    84.000000          168     0.000000 1624.99* 0.000000     0.000000 hostm*
       192.168.0.2   0.413506    64.000000          128     0.000000 1238.19* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413320    84.000000          168     0.000000 1625.85* 0.000000     0.000000 hostm*
       192.168.0.2   0.413286    64.000000          128     0.000000 1238.85* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412089    84.000000          168     0.000000 1630.71* 0.000000     0.000000 hostm*
       192.168.0.2   0.412059    64.000000          128     0.000000 1242.54* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411850    84.000000          168     0.000000 1631.66* 0.000000     0.000000 hostm*
       192.168.0.2   0.411830    64.000000          128     0.000000 1243.23* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411734    84.000000          168     0.000000 1632.12* 0.000000     0.000000 hostm*
       192.168.0.2   0.411708    64.000000          128     0.000000 1243.59* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411605    84.000000          168     0.000000 1632.63* 0.000000     0.000000 hostm*
       192.168.0.2   0.411584    64.000000          128     0.000000 1243.97* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411301    84.000000          168     0.000000 1633.83* 0.000000     0.000000 hostm*
       192.168.0.2   0.411268    64.000000          128     0.000000 1244.93* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411066    84.000000          168     0.000000 1634.77* 0.000000     0.000000 hostm*
       192.168.0.2   0.411042    64.000000          128     0.000000 1245.61* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410529    84.000000          168     0.000000 1636.91* 0.000000     0.000000 hostm*
       192.168.0.2   0.410514    64.000000          128     0.000000 1247.21* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410331    84.000000          168     0.000000 1637.70* 0.000000     0.000000 hostm*
       192.168.0.2   0.410301    64.000000          128     0.000000 1247.86* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.423344    84.000000          168     0.000000 1587.36* 0.000000     0.000000 hostm*
       192.168.0.2   0.423321    64.000000          128     0.000000 1209.48* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.423118    84.000000          168     0.000000 1588.20* 0.000000     0.000000 hostm*
       192.168.0.2   0.423090    64.000000          128     0.000000 1210.14* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421525    84.000000          168     0.000000 1594.21* 0.000000     0.000000 hostm*
       192.168.0.2   0.421499    64.000000          128     0.000000 1214.71* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.422017    84.000000          168     0.000000 1592.35* 0.000000     0.000000 hostm*
       192.168.0.2   0.421994    64.000000          128     0.000000 1213.28* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   3.520556    84.000000          336     0.000000 572.636* 0.000000     0.000000 hostm*
       192.168.0.2   3.520484    64.000000          256     0.000000 436.303* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415674    84.000000          168     0.000000 1616.65* 0.000000     0.000000 hostm*
       192.168.0.2   0.415644    64.000000          128     0.000000 1231.82* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414160    84.000000          168     0.000000 1622.56* 0.000000     0.000000 hostm*
       192.168.0.2   0.414133    64.000000          128     0.000000 1236.31* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413917    84.000000          168     0.000000 1623.51* 0.000000     0.000000 hostm*
       192.168.0.2   0.413887    64.000000          128     0.000000 1237.05* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421405    84.000000          168     0.000000 1594.66* 0.000000     0.000000 hostm*
       192.168.0.2   0.421381    64.000000          128     0.000000 1215.05* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421498    84.000000          168     0.000000 1594.31* 0.000000     0.000000 hostm*
       192.168.0.2   0.421473    64.000000          128     0.000000 1214.78* 0.000000     0.000000 hostm*
       192.168.0.2   2.006962   211.000000          633     0.000000 1682.14* 0.000000     0.000000 1900
       192.168.0.2   0.032245    54.000000           54     0.000000 0.000000 0.000000    60.000000 5228
       192.168.0.2   0.016661    76.000000           76     0.000000 0.000000 0.000000   121.000000 domain
       192.168.0.2   1.606991   142.666672         1284     0.000032 5685.15* 22556.4*   503.399994 5228
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
fe80::1d85:84de:a*   0.000000    87.000000           87     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.2   0.000000    67.000000           67     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.4   0.000000    60.000000           60     0.000000 0.000000 0.000000     0.000000
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.2   0.043323    54.000000           54     0.000000 0.000000 0.000000   313.000000 4070
       192.168.0.2   3.030652   211.000000          844     0.000000 1670.92* 0.000000     0.000000 1900
   155.133.249.196   0.041599   159.000000          159     0.000000 0.000000 0.000000    54.000000 59475
       192.168.0.2   0.185934    70.000000          140     0.000000 3011.82* 3054.84*    71.000000 https
fe80::1d85:84de:a*   0.416166    84.000000          168     0.000000 1614.74* 0.000000     0.000000 hostm*
       192.168.0.2   0.416107    64.000000          128     0.000000 1230.45* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415663    84.000000          168     0.000000 1616.69* 0.000000     0.000000 hostm*
       192.168.0.2   0.415629    64.000000          128     0.000000 1231.86* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415181    84.000000          168     0.000000 1618.57* 0.000000     0.000000 hostm*
       192.168.0.2   0.415181    64.000000          128     0.000000 1233.19* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415060    84.000000          168     0.000000 1619.04* 0.000000     0.000000 hostm*
       192.168.0.2   0.414998    64.000000          128     0.000000 1233.74* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411424    84.000000          168     0.000000 1633.35* 0.000000     0.000000 hostm*
       192.168.0.2   0.411396    64.000000          128     0.000000 1244.54* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411215    84.000000          168     0.000000 1634.18* 0.000000     0.000000 hostm*
       192.168.0.2   0.411195    64.000000          128     0.000000 1245.15* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.424719    84.000000          168     0.000000 1582.22* 0.000000     0.000000 hostm*
       192.168.0.2   0.424629    64.000000          128     0.000000 1205.75* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.424181    84.000000          168     0.000000 1584.22* 0.000000     0.000000 hostm*
       192.168.0.2   0.424105    64.000000          128     0.000000 1207.24* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.420737    84.000000          168     0.000000 1597.19* 0.000000     0.000000 hostm*
       192.168.0.2   0.420706    64.000000          128     0.000000 1217.00* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.420510    84.000000          168     0.000000 1598.05* 0.000000     0.000000 hostm*
       192.168.0.2   0.420483    64.000000          128     0.000000 1217.64* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.418173    84.000000          168     0.000000 1606.99* 0.000000     0.000000 hostm*
       192.168.0.2   0.418135    64.000000          128     0.000000 1224.48* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417892    84.000000          168     0.000000 1608.07* 0.000000     0.000000 hostm*
       192.168.0.2   0.417866    64.000000          128     0.000000 1225.27* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415731    84.000000          168     0.000000 1616.42* 0.000000     0.000000 hostm*
       192.168.0.2   0.415697    64.000000          128     0.000000 1231.66* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415474    84.000000          168     0.000000 1617.42* 0.000000     0.000000 hostm*
       192.168.0.2   0.415409    64.000000          128     0.000000 1232.52* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.420527    84.000000          168     0.000000 1597.99* 0.000000     0.000000 hostm*
       192.168.0.2   0.420410    64.000000          128     0.000000 1217.85* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.420129    84.000000          168     0.000000 1599.50* 0.000000     0.000000 hostm*
       192.168.0.2   0.420107    64.000000          128     0.000000 1218.73* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417858    84.000000          168     0.000000 1608.20* 0.000000     0.000000 hostm*
       192.168.0.2   0.417693    64.000000          128     0.000000 1225.78* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.417415    84.000000          168     0.000000 1609.90* 0.000000     0.000000 hostm*
       192.168.0.2   0.417358    64.000000          128     0.000000 1226.76* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416750    84.000000          168     0.000000 1612.47* 0.000000     0.000000 hostm*
       192.168.0.2   0.416665    64.000000          128     0.000000 1228.80* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416422    84.000000          168     0.000000 1613.74* 0.000000     0.000000 hostm*
       192.168.0.2   0.416397    64.000000          128     0.000000 1229.59* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416268    84.000000          168     0.000000 1614.34* 0.000000     0.000000 hostm*
       192.168.0.2   0.416244    64.000000          128     0.000000 1230.04* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416039    84.000000          168     0.000000 1615.23* 0.000000     0.000000 hostm*
       192.168.0.2   0.416016    64.000000          128     0.000000 1230.72* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415147    84.000000          168     0.000000 1618.70* 0.000000     0.000000 hostm*
       192.168.0.2   0.415107    64.000000          128     0.000000 1233.41* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413927    84.000000          168     0.000000 1623.47* 0.000000     0.000000 hostm*
       192.168.0.2   0.413872    64.000000          128     0.000000 1237.09* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413683    84.000000          168     0.000000 1624.43* 0.000000     0.000000 hostm*
       192.168.0.2   0.413656    64.000000          128     0.000000 1237.74* 0.000000     0.000000 hostm*
       192.168.0.2   0.248161   153.750000         1230     0.000043 34719.3* 142552.*   552.666687 5228
       192.168.0.2   0.032794    83.000000           83     0.000000 0.000000 0.000000   132.000000 domain
       192.168.0.2   0.265375   183.300003         1833     0.000038 49740.9* 75003.2*   226.166672 https
       192.168.0.2   4.503171  1508.200928       653051     0.000000 25395.4* 1157483*    62.969299 kerbe*
       192.168.0.2   0.218041    71.500000          143     0.000000 2641.70* 2678.39*    72.500000 https
       192.168.0.2   1.287998    83.944443         1511     0.000000 8869.57* 857597.*  1314.971680 443
       192.168.0.2   4.034533   305.000000         1525     0.000000 2419.11* 0.000000     0.000000 54915
       192.168.0.2   3.842120    56.842106         1080     0.000000 8699.36* 2132.15*   219.850006 https
       192.168.0.2   3.135729   166.300003         1663     0.000000 3819.20* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   3.022470   102.000000          612     0.000000 1349.88* 0.000000     0.000000 mdns
       192.168.0.2   0.219443    75.500000          151     0.000000 2770.65* 2807.10*    77.000000 https
                 0   1.035540     0.000000            0     0.000000 0.000000 0.000000     0.000000      1
                 0   0.004075     0.000000            0     0.000000 0.000000 0.000000     0.000000      0
       192.168.0.2   4.972086    54.000000         2052     0.000000 3214.74* 12321.5*   201.512817 https
       192.168.0.2   0.024473    74.000000           74     0.000000 0.000000 0.000000   154.000000 domain
       192.168.0.2   0.359513   269.111115         2422     0.000037 47909.2* 36293.5*   181.199997 https
       192.168.0.2   4.028274   305.000000         1525     0.000000 2422.87* 0.000000     0.000000 54915
       192.168.0.2   0.000000    86.000000           86     0.000000 0.000000 0.000000     0.000000 57621
       192.168.0.2   0.808678   262.000000         1048     0.000040 7775.65* 2710.59*    91.250000 kerbe*
       192.168.0.2   1.508760    92.000000          276     0.000000 975.635* 0.000000     0.000000 netbi*
       192.168.0.2   1.017683    70.000000          560     0.000000 3851.88* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   1.017484    90.000000          720     0.000000 4953.39* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   0.412147    84.000000          168     0.000000 1630.48* 0.000000     0.000000 hostm*
       192.168.0.2   0.412121    64.000000          128     0.000000 1242.35* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411955    84.000000          168     0.000000 1631.24* 0.000000     0.000000 hostm*
       192.168.0.2   0.411947    64.000000          128     0.000000 1242.87* 0.000000     0.000000 hostm*
       192.168.0.2   0.184723    70.000000          140     0.000000 3031.56* 3074.87*    71.000000 https
   155.133.249.196   0.075079    60.000000           60     0.000000 0.000000 0.000000   117.000000 59475
       192.168.0.2   0.336953    75.500000          151     0.000000 1804.40* 1828.14*    77.000000 https
       192.168.0.2   4.964673    54.000000         1890     0.000000 2958.50* 11535.9*   204.527771 https
       192.168.0.2   0.202936    71.500000          143     0.000000 2838.33* 2877.75*    72.500000 https
       192.168.0.2   0.014147    85.000000           85     0.000000 0.000000 0.000000   152.000000 domain
       192.168.0.2   1.252611   286.299988         2863     0.000049 16458.4* 25616.8*   573.000000 https
       192.168.0.2   0.265141    55.000000           55     0.000000 0.000000 0.000000    66.000000 kerbe*
       192.168.0.2   3.030932   305.000000         1220     0.000000 2415.09* 0.000000     0.000000 54915
       192.168.0.2   0.000000   466.000000          466     0.000000 0.000000 0.000000     0.000000 mdns
       192.168.0.2   1.173258   288.500000         2885     0.000062 17707.9* 27349.4*   573.000000 https
       192.168.0.2   0.267380    55.000000           55     0.000000 0.000000 0.000000    66.000000 kerbe*
       192.168.0.2   0.044698    54.000000           54     0.000000 0.000000 0.000000    65.000000 4070
                 0   1.019844     0.000000            0     0.000000 0.000000 0.000000     0.000000      1
                 0   0.005046     0.000000            0     0.000000 0.000000 0.000000     0.000000      0
       192.168.0.2   4.889678    54.000000          864     0.000000 7856.55* 1325.24*   240.095245 https
       192.168.0.2   4.021408   305.000000         1525     0.000000 2427.01* 0.000000     0.000000 54915
       192.168.0.2   0.183577    70.000000          140     0.000000 3050.49* 3094.06*    71.000000 https
       192.168.0.1   0.000009    60.000000           60     0.000000 0.000000 0.000000    42.000000
       192.168.0.2   0.221706   123.000000          123     0.000000 0.000000 0.000000    60.000000 1119
       192.168.0.2   4.658042    60.000000          540     0.000000 2729.04* 824.380*   176.500000 https
       192.168.0.2   4.033418   305.000000         1525     0.000000 2419.78* 0.000000     0.000000 54915
       192.168.0.2   0.000000   211.000000          211     0.000000 0.000000 0.000000     0.000000 1900
                 0   1.024084     0.000000            0     0.000000 0.000000 0.000000     0.000000      1
                 0   0.004401     0.000000            0     0.000000 0.000000 0.000000     0.000000      0
       192.168.0.2   4.309171    54.000000          756     0.000000 4013.76* 1303.26*   166.285721 https
       192.168.0.2   4.046523   305.000000         1525     0.000000 2411.94* 0.000000     0.000000 54915
       192.168.0.4   0.000000    82.000000           82     0.000000 0.000000 0.000000     0.000000 57621
       192.168.0.2   0.000000    86.000000           86     0.000000 0.000000 0.000000     0.000000 57621
       192.168.0.2   0.000017    54.000000           54     0.000000 0.000000 0.000000    60.000000 https
       192.168.0.2   0.369531    75.500000          151     0.000000 1645.32* 1666.97*    77.000000 https
       192.168.0.2   0.000017    54.000000           54     0.000000 0.000000 0.000000    60.000000 https
       192.168.0.2   0.172140    70.000000          140     0.000000 3253.16* 3299.63*    71.000000 https
       192.168.0.2   4.053926   305.000000         1525     0.000000 2407.54* 0.000000     0.000000 54915
       192.168.0.2   3.883393    54.000000          378     0.000000 2752.23* 667.457*   190.750000 https
       192.168.0.2   0.213875    59.500000          119     0.000000 2244.30* 0.000000    65.000000 4070
   155.133.249.196   0.070015    60.000000           60     0.000000 0.000000 0.000000   117.000000 59475
       192.168.0.2   0.190630   123.000000          123     0.000000 0.000000 0.000000    60.000000 1119
                 0   1.015546     0.000000            0     0.000000 0.000000 0.000000     0.000000      1
                 0   0.030265     0.000000            0     0.000000 0.000000 0.000000     0.000000      0
       192.168.0.6   4.859245    54.000000         1350     0.000000 2133.66* 9695.33*   218.107147 https
       192.168.0.6   3.031670   211.000000          844     0.000000 1670.36* 0.000000     0.000000 1900
       192.168.0.6   4.002456   305.000000         1525     0.000000 2438.50* 0.000000     0.000000 54915
       192.168.0.6   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
fe80::1d85:84de:a*   2.006060    90.000000          360     0.000000 1076.73* 0.000000     0.000000 0x0000
 01:80:c2:00:00:0e   0.993004    58.000000          116     0.000000 467.269* 0.000000     0.000000
       192.168.0.6   4.667564    92.000000         4968     0.000000 8357.25* 0.000000     0.000000 netbi*
       192.168.0.6   4.482046    81.191360        13153     0.000000 23332.2* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   4.164053    90.746666        13612     0.000000 25978.5* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   0.414894    84.000000          168     0.000000 1619.69* 0.000000     0.000000 hostm*
       192.168.0.6   0.414842    64.000000          128     0.000000 1234.20* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414617    84.000000          168     0.000000 1620.77* 0.000000     0.000000 hostm*
       192.168.0.6   0.414607    64.000000          128     0.000000 1234.90* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414385    84.000000          168     0.000000 1621.68* 0.000000     0.000000 hostm*
       192.168.0.6   0.414344    64.000000          128     0.000000 1235.68* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414069    84.000000          168     0.000000 1622.91* 0.000000     0.000000 hostm*
       192.168.0.6   0.414026    64.000000          128     0.000000 1236.63* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411455    84.000000          168     0.000000 1633.22* 0.000000     0.000000 hostm*
       192.168.0.6   0.411427    64.000000          128     0.000000 1244.44* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411241    84.000000          168     0.000000 1634.07* 0.000000     0.000000 hostm*
       192.168.0.6   0.411225    64.000000          128     0.000000 1245.06* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.422631    84.000000          168     0.000000 1590.03* 0.000000     0.000000 hostm*
       192.168.0.6   0.422609    64.000000          128     0.000000 1211.52* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.422417    84.000000          168     0.000000 1590.84* 0.000000     0.000000 hostm*
       192.168.0.6   0.422373    64.000000          128     0.000000 1212.19* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.422101    84.000000          168     0.000000 1592.03* 0.000000     0.000000 hostm*
       192.168.0.6   0.422064    64.000000          128     0.000000 1213.08* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421797    84.000000          168     0.000000 1593.18* 0.000000     0.000000 hostm*
       192.168.0.6   0.422315    64.000000          128     0.000000 1212.36* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421350    84.000000          168     0.000000 1594.87* 0.000000     0.000000 hostm*
       192.168.0.6   0.421350    64.000000          128     0.000000 1215.14* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421159    84.000000          168     0.000000 1595.59* 0.000000     0.000000 hostm*
       192.168.0.6   0.421133    64.000000          128     0.000000 1215.76* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.420678    84.000000          168     0.000000 1597.42* 0.000000     0.000000 hostm*
       192.168.0.6   0.420651    64.000000          128     0.000000 1217.16* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.420444    84.000000          168     0.000000 1598.31* 0.000000     0.000000 hostm*
       192.168.0.6   0.420424    64.000000          128     0.000000 1217.81* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.419178    84.000000          168     0.000000 1603.13* 0.000000     0.000000 hostm*
       192.168.0.6   0.419126    64.000000          128     0.000000 1221.58* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.418901    84.000000          168     0.000000 1604.19* 0.000000     0.000000 hostm*
       192.168.0.6   0.418852    64.000000          128     0.000000 1222.38* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.416141    84.000000          168     0.000000 1614.83* 0.000000     0.000000 hostm*
       192.168.0.6   0.416113    64.000000          128     0.000000 1230.43* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415927    84.000000          168     0.000000 1615.66* 0.000000     0.000000 hostm*
       192.168.0.6   0.415891    64.000000          128     0.000000 1231.09* 0.000000     0.000000 hostm*
       192.168.0.6   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.6   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
fe80::1d85:84de:a*   0.000000    87.000000           87     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.6   0.000000    67.000000           67     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.6   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.6   3.038875   211.000000          844     0.000000 1666.40* 0.000000     0.000000 1900
fe80::1d85:84de:a*   0.415240    84.000000          168     0.000000 1618.34* 0.000000     0.000000 hostm*
       192.168.0.6   0.415180    64.000000          128     0.000000 1233.20* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414991    84.000000          168     0.000000 1619.31* 0.000000     0.000000 hostm*
       192.168.0.6   0.414971    64.000000          128     0.000000 1233.82* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414911    84.000000          168     0.000000 1619.62* 0.000000     0.000000 hostm*
       192.168.0.6   0.414894    64.000000          128     0.000000 1234.05* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414770    84.000000          168     0.000000 1620.17* 0.000000     0.000000 hostm*
       192.168.0.6   0.414748    64.000000          128     0.000000 1234.48* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410362    84.000000          168     0.000000 1637.57* 0.000000     0.000000 hostm*
       192.168.0.6   0.410356    64.000000          128     0.000000 1247.69* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410141    84.000000          168     0.000000 1638.46* 0.000000     0.000000 hostm*
       192.168.0.6   0.410147    64.000000          128     0.000000 1248.33* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.424557    84.000000          168     0.000000 1582.82* 0.000000     0.000000 hostm*
       192.168.0.6   0.424524    64.000000          128     0.000000 1206.05* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.424241    84.000000          168     0.000000 1584.00* 0.000000     0.000000 hostm*
       192.168.0.6   0.424225    64.000000          128     0.000000 1206.90* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.423104    84.000000          168     0.000000 1588.26* 0.000000     0.000000 hostm*
       192.168.0.6   0.423070    64.000000          128     0.000000 1210.20* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.422947    84.000000          168     0.000000 1588.85* 0.000000     0.000000 hostm*
       192.168.0.6   0.422916    64.000000          128     0.000000 1210.64* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421223    84.000000          168     0.000000 1595.35* 0.000000     0.000000 hostm*
       192.168.0.6   0.421187    64.000000          128     0.000000 1215.61* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421092    84.000000          168     0.000000 1595.85* 0.000000     0.000000 hostm*
       192.168.0.6   0.421069    64.000000          128     0.000000 1215.95* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.419773    84.000000          168     0.000000 1600.86* 0.000000     0.000000 hostm*
       192.168.0.6   0.419375    64.000000          128     0.000000 1220.86* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.418501    84.000000          168     0.000000 1605.73* 0.000000     0.000000 hostm*
       192.168.0.6   0.418422    64.000000          128     0.000000 1223.64* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413003    84.000000          168     0.000000 1627.10* 0.000000     0.000000 hostm*
       192.168.0.6   0.412971    64.000000          128     0.000000 1239.79* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412728    84.000000          168     0.000000 1628.19* 0.000000     0.000000 hostm*
       192.168.0.6   0.412698    64.000000          128     0.000000 1240.61* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412176    84.000000          168     0.000000 1630.37* 0.000000     0.000000 hostm*
       192.168.0.6   0.412149    64.000000          128     0.000000 1242.26* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412140    84.000000          168     0.000000 1630.51* 0.000000     0.000000 hostm*
       192.168.0.6   0.412131    64.000000          128     0.000000 1242.32* 0.000000     0.000000 hostm*
       192.168.0.6   0.015582    74.000000           74     0.000000 0.000000 0.000000   154.000000 domain
       192.168.0.6   0.277696   271.111115         2440     0.000063 62485.5* 46957.8*   181.100006 https
       192.168.0.6   4.722501    54.000000         1080     0.000000 1738.06* 6469.45*   166.041672 https
       192.168.0.6   0.208775    75.500000          151     0.000000 2912.22* 2950.54*    77.000000 https
       192.168.0.6   4.001499   305.000000         1525     0.000000 2439.08* 0.000000     0.000000 54915
       192.168.0.6   3.178221   175.111115         1576     0.000000 3526.50* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   3.019296   102.000000          612     0.000000 1351.30* 0.000000     0.000000 mdns
       192.168.0.7   0.000000    86.000000           86     0.000000 0.000000 0.000000     0.000000 57621
                 0   1.044078     0.000000            0     0.000000 0.000000 0.000000     0.000000      1
                 0   0.004703     0.000000            0     0.000000 0.000000 0.000000     0.000000      0
       192.168.0.6   4.985366    54.000000         2538     0.000000 19558.0* 3986.06*   176.628571 https
       192.168.0.6   4.001337   305.000000         1525     0.000000 2439.18* 0.000000     0.000000 54915
       192.168.0.7   0.000000    86.000000           86     0.000000 0.000000 0.000000     0.000000 57621
       192.168.0.9   3.011962   215.000000          860     0.000000 1713.16* 0.000000     0.000000 1900
       192.168.0.6   0.898860   278.000000         2502     0.000096 19793.9* 35698.5*   572.875000 https
       192.168.0.6   0.935767   276.444458         2488     0.000045 18910.6* 34290.5*   572.875000 https
       192.168.0.5   0.000000   154.000000          154     0.000000 0.000000 0.000000     0.000000 mdns
fe80::c4e:3f2c:17*   0.000000   174.000000          174     0.000000 0.000000 0.000000     0.000000 mdns
fe80::1d85:84de:a*   1.625469    86.000000          258     0.000000 846.524* 0.000000     0.000000 0x0000
       192.168.0.6   3.994815   305.000000         1525     0.000000 2443.16* 0.000000     0.000000 54915
       192.168.0.6   4.675823    54.000000         1998     0.000000 14056.9* 3326.04*   146.701752 https
       192.168.0.6   0.015533    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
                 0   1.024189     0.000000            0     0.000000 0.000000 0.000000     0.000000      1
                 0   0.033072     0.000000            0     0.000000 0.000000 0.000000     0.000000      0
       192.168.0.3   4.981846    54.000000         1728     0.000000 10307.8* 2688.16*   207.062500 https
    186.156.252.13   4.803319  1392.000000         8352     0.000000 11591.9* 0.000000     0.000000 58269
 01:80:c2:00:00:0e   0.987580    58.000000          116     0.000000 469.835* 0.000000     0.000000
       192.168.0.3   4.010803   305.000000         1525     0.000000 2433.42* 0.000000     0.000000 54915
